Borough_BORO,ZIPCODE,CUISINE,ACT.CODE,VIOLCODE,SCORE,CURRENTGRADE_current
Borough_Queens,11102,American,U_action,04N,10,A_current
Borough_Manhattan,10037,Chinese,U_action,06C,23,B_current
Borough_Brooklyn,11234,American,D_action,02G,13,A_current
Borough_Brooklyn,11234,American,D_action,99B,13,A_current
Borough_Brooklyn,11222,American,D_action,10E,9,A_current
Borough_Brooklyn,11234,American,D_action,10F,13,A_current
Borough_Manhattan,10037,Chinese,U_action,02G,23,B_current
Borough_Brooklyn,11220,Chinese,D_action,04L,11,A_current
Borough_Brooklyn,11211,Steak,D_action,04L,12,A_current
Borough_Brooklyn,11211,American,D_action,04H,13,A_current
Borough_Brooklyn,11211,American,D_action,10F,13,A_current
Borough_Manhattan,10023,American,F_action,99B,37,C_current
Borough_Brooklyn,11220,Chinese,D_action,08A,11,A_current
Borough_Queens,11385,Bagels/Pretzels,D_action,10F,9,A_current
Borough_Brooklyn,11211,Steak,D_action,08A,12,A_current
Borough_Brooklyn,11211,Steak,D_action,08C,12,A_current
Borough_Manhattan,10013,Japanese,D_action,03A,10,A_current
Borough_Manhattan,10019,Café/Coffee/Tea,D_action,02G,11,A_current
Borough_Manhattan,10019,Café/Coffee/Tea,D_action,99B,11,A_current
Borough_Brooklyn,11222,American,D_action,02B,9,A_current
Borough_Manhattan,10023,American,F_action,04H,37,C_current
Borough_Manhattan,10023,American,F_action,02G,37,C_current
Borough_Manhattan,10023,American,F_action,04J,37,C_current
Borough_Brooklyn,11211,American,D_action,10B,13,A_current
Borough_Queens,11354,Chinese,D_action,10H,7,A_current
Borough_Queens,11368,Pizza,D_action,06A,12,A_current
Borough_Queens,11354,Chinese,D_action,06F,7,A_current
Borough_Manhattan,10019,Café/Coffee/Tea,D_action,10F,11,A_current
Borough_5,10312,---,D_action,06A,7,A_current
Borough_Brooklyn,11216,American,D_action,06E,7,A_current
Borough_Brooklyn,11216,American,D_action,10F,7,A_current
Borough_Queens,11377,Bakery,D_action,08C,10,A_current
Borough_Bronx,10454,American,D_action,06D,5,A_current
Borough_Manhattan,10012,EasternEuropean,D_action,08B,4,A_current
Borough_Manhattan,10012,EasternEuropean,D_action,10H,4,A_current
Borough_Brooklyn,11234,Chinese,D_action,02G,13,A_current
Borough_5,10312,---,D_action,10I,7,A_current
Borough_Queens,11377,Bakery,D_action,10F,10,A_current
Borough_Manhattan,10001,---,D_action,08C,9,A_current
Borough_Brooklyn,11211,Greek,D_action,10F,7,A_current
Borough_Brooklyn,11211,Greek,D_action,06D,7,A_current
Borough_Brooklyn,11234,Chinese,D_action,06C,13,A_current
Borough_Manhattan,10001,---,D_action,04O,9,A_current
Borough_Queens,11377,Bakery,D_action,04O,10,A_current
Borough_Bronx,10455,Mexican,D_action,02G,13,A_current
Borough_Bronx,10455,Mexican,D_action,09C,13,A_current
Borough_Brooklyn,11205,American,D_action,06C,11,A_current
Borough_Brooklyn,11205,American,D_action,09C,11,A_current
Borough_Queens,11365,MiddleEastern,U_action,04L,10,A_current
Borough_Manhattan,10022,Seafood,D_action,06D,7,A_current
Borough_Manhattan,10022,Seafood,D_action,10H,7,A_current
Borough_Queens,11365,MiddleEastern,U_action,06C,10,A_current
Borough_Queens,11432,American,D_action,10F,2,A_current
Borough_Brooklyn,11238,American,D_action,09C,9,A_current
Borough_Queens,11413,Caribbean,P_action,04A,17,A_current
Borough_Queens,11413,Caribbean,P_action,04L,17,A_current
Borough_Queens,11413,Caribbean,P_action,10F,17,A_current
Borough_Brooklyn,11213,American,D_action,08C,13,A_current
Borough_Bronx,10455,Chinese,D_action,09C,5,A_current
Borough_Queens,11361,American,U_action,06E,21,B_current
Borough_Brooklyn,11213,American,D_action,10F,13,A_current
Borough_Brooklyn,11238,American,D_action,06A,9,A_current
Borough_Brooklyn,11238,American,D_action,10A,9,A_current
Borough_Manhattan,10036,Irish,D_action,06D,9,A_current
Borough_Manhattan,10036,Irish,D_action,10F,9,A_current
Borough_Bronx,10462,Chinese,D_action,10H,2,A_current
Borough_Brooklyn,11225,Other,D_action,08A,13,A_current
Borough_Manhattan,10034,Bakery,D_action,09C,4,A_current
Borough_Manhattan,10034,Bakery,D_action,10I,4,A_current
Borough_Queens,11103,Thai,U_action,02G,14,B_current
Borough_Manhattan,10036,Irish,D_action,09B,9,A_current
Borough_Queens,11361,American,U_action,02G,21,B_current
Borough_Brooklyn,11211,American,D_action,04L,12,A_current
Borough_Brooklyn,11211,American,D_action,08A,12,A_current
Borough_Manhattan,10013,Italian,D_action,10F,7,A_current
Borough_Manhattan,10013,Italian,D_action,06D,7,A_current
Borough_Manhattan,10000,Café/Coffee/Tea,D_action,02G,9,A_current
Borough_Brooklyn,11235,Bakery,D_action,02B,10,A_current
Borough_Brooklyn,11225,Other,D_action,04L,13,A_current
Borough_Brooklyn,11225,Other,D_action,10F,13,A_current
Borough_Queens,11103,Thai,U_action,04K,14,B_current
Borough_Brooklyn,11235,Bakery,D_action,10F,10,A_current
Borough_Queens,11691,Chinese,F_action,08A,21,B_current
Borough_Queens,11691,Chinese,F_action,04N,21,B_current
Borough_Queens,11691,Chinese,F_action,02G,21,B_current
Borough_Queens,11373,Other,D_action,02G,12,A_current
Borough_Queens,11373,Other,D_action,99B,12,A_current
Borough_Brooklyn,11235,Italian,D_action,08A,11,A_current
Borough_5,10314,Chinese,O_action,06C,7,Z_current
Borough_5,10314,Chinese,O_action,10B,7,Z_current
Borough_Queens,11375,Mexican,D_action,04L,11,A_current
Borough_Queens,11368,Spanish,D_action,04N,12,A_current
Borough_Queens,11365,Delicatessen,U_action,04H,25,B_current
Borough_Queens,11368,Spanish,D_action,08A,12,A_current
Borough_Queens,11375,Mexican,D_action,08A,11,A_current
Borough_Queens,11365,Delicatessen,U_action,04L,25,B_current
Borough_Queens,11365,Delicatessen,U_action,02G,25,B_current
Borough_Bronx,10464,Seafood,D_action,02G,13,A_current
Borough_Manhattan,10011,American,D_action,02G,13,A_current
Borough_Manhattan,10022,Sandwiches/Salads/MixedBuffet,D_action,02G,13,A_current
Borough_Manhattan,10014,American,U_action,06D,15,B_current
Borough_Manhattan,10021,Café/Coffee/Tea,D_action,10F,9,A_current
Borough_Manhattan,10035,---,D_action,10H,12,A_current
Borough_Queens,11415,Chinese,D_action,10I,13,A_current
Borough_Brooklyn,11211,American,D_action,10F,8,A_current
Borough_Brooklyn,11229,---,D_action,08A,11,A_current
Borough_Bronx,10456,---,F_action,02G,40,Z_current
Borough_Bronx,10456,---,F_action,04K,40,Z_current
Borough_Bronx,10456,---,F_action,04N,40,Z_current
Borough_Bronx,10456,---,F_action,08A,40,Z_current
Borough_Bronx,10456,---,F_action,99B,40,Z_current
Borough_Brooklyn,11234,American,D_action,09C,13,A_current
Borough_Brooklyn,11220,Chinese,D_action,04K,11,A_current
Borough_Brooklyn,11220,Chinese,D_action,10B,11,A_current
Borough_Manhattan,10023,American,F_action,03A,37,C_current
Borough_Queens,11368,Pizza,D_action,02G,12,A_current
Borough_Bronx,10455,Mexican,D_action,10F,13,A_current
Borough_Brooklyn,11205,American,D_action,10F,11,A_current
Borough_Bronx,10455,Chinese,D_action,10F,5,A_current
Borough_Brooklyn,11213,American,D_action,02G,13,A_current
Borough_Brooklyn,11213,American,D_action,99B,13,A_current
Borough_Queens,11361,American,U_action,06F,21,B_current
Borough_Queens,11361,American,U_action,10F,21,B_current
Borough_Manhattan,10014,American,D_action,10F,3,A_current
Borough_Brooklyn,11235,Italian,D_action,04L,11,A_current
Borough_Manhattan,10000,Café/Coffee/Tea,D_action,10B,9,A_current
Borough_Queens,11368,Spanish,D_action,09C,12,A_current
Borough_Queens,11365,Delicatessen,U_action,08A,25,B_current
Borough_Bronx,10460,American,D_action,06D,5,A_current
Borough_Manhattan,10002,American,D_action,02G,8,A_current
Borough_Queens,11354,American,D_action,10B,11,A_current
Borough_Queens,11354,American,D_action,10F,11,A_current
Borough_Queens,11354,American,D_action,06D,11,A_current
Borough_Manhattan,10001,American,D_action,04H,9,A_current
Borough_Manhattan,10001,American,D_action,08C,9,A_current
Borough_Bronx,10458,---,D_action,04M,9,A_current
Borough_Queens,11104,Bakery,D_action,06A,13,A_current
Borough_Brooklyn,11214,Bakery,D_action,10F,10,A_current
Borough_Queens,11104,Bakery,D_action,06C,13,A_current
Borough_Queens,11104,Bakery,D_action,10B,13,A_current
Borough_Manhattan,10036,American,D_action,04A,10,A_current
Borough_Manhattan,10025,American,D_action,04H,12,A_current
Borough_Manhattan,10025,American,D_action,10B,12,A_current
Borough_Manhattan,10004,Italian,D_action,06A,8,A_current
Borough_Manhattan,10004,Italian,D_action,10B,8,A_current
Borough_Queens,11363,Delicatessen,D_action,02G,12,A_current
Borough_Queens,11363,Delicatessen,D_action,09A,12,A_current
Borough_Queens,11363,Delicatessen,D_action,10F,12,A_current
Borough_Manhattan,10038,Steak,D_action,06C,9,A_current
Borough_Manhattan,10031,Seafood,U_action,06D,25,B_current
Borough_Manhattan,10038,Steak,D_action,10F,9,A_current
Borough_Manhattan,10031,Seafood,U_action,06A,25,B_current
Borough_Manhattan,10031,Seafood,U_action,08A,25,B_current
Borough_Manhattan,10031,Seafood,U_action,04L,25,B_current
Borough_Manhattan,10031,Seafood,U_action,06E,25,B_current
Borough_Manhattan,10007,Café/Coffee/Tea,D_action,10F,3,A_current
Borough_Queens,11373,Seafood,D_action,02G,12,A_current
Borough_Queens,11373,Seafood,D_action,10F,12,A_current
Borough_Manhattan,10016,Hamburgers,D_action,02G,12,A_current
Borough_Manhattan,10023,Sandwiches,D_action,10F,2,A_current
Borough_Manhattan,10001,---,U_action,10H,25,B_current
Borough_Manhattan,10010,Café/Coffee/Tea,D_action,09A,5,A_current
Borough_Manhattan,10001,---,U_action,04M,25,B_current
Borough_Manhattan,10001,Café/Coffee/Tea,D_action,02G,12,A_current
Borough_Manhattan,10010,Café/Coffee/Tea,D_action,10F,5,A_current
Borough_Manhattan,10016,Hamburgers,D_action,09C,12,A_current
Borough_Manhattan,10001,Café/Coffee/Tea,D_action,10H,12,A_current
Borough_Manhattan,10001,---,U_action,06E,25,B_current
Borough_Manhattan,10004,Soups&Sandwiches,D_action,10B,3,A_current
Borough_Manhattan,10001,---,U_action,06F,25,B_current
Borough_Manhattan,10001,---,U_action,08A,25,B_current
Borough_Brooklyn,11238,American,D_action,08A,12,A_current
Borough_Brooklyn,11238,American,D_action,04L,12,A_current
Borough_Brooklyn,11238,American,D_action,04N,12,A_current
Borough_Manhattan,10020,American,D_action,09C,2,A_current
Borough_5,10305,Thai,D_action,10F,9,A_current
Borough_5,10305,Thai,D_action,02G,9,A_current
Borough_Queens,11693,NotListed/NotApplicable,D_action,10F,2,A_current
Borough_Manhattan,10011,Asian,D_action,10F,9,A_current
Borough_Manhattan,10009,Steak,D_action,06D,5,A_current
Borough_Manhattan,10011,Asian,D_action,04H,9,A_current
Borough_Manhattan,10001,American,D_action,10F,5,A_current
Borough_Queens,11104,American,D_action,10F,5,A_current
Borough_Brooklyn,11226,Donuts,D_action,06D,5,A_current
Borough_Brooklyn,11222,American,B_action,10I,7,A_current
Borough_Brooklyn,11222,American,B_action,06F,7,A_current
Borough_Brooklyn,11214,Bakery,D_action,09C,12,A_current
Borough_Brooklyn,11214,Bakery,D_action,04N,12,A_current
Borough_Brooklyn,11214,Bakery,D_action,08A,12,A_current
Borough_Bronx,10462,---,D_action,06D,9,A_current
Borough_Bronx,10462,---,D_action,99B,9,A_current
Borough_Bronx,10462,---,D_action,10F,9,A_current
Borough_Manhattan,10004,Mexican,D_action,02G,12,A_current
Borough_Manhattan,10004,Mexican,D_action,08C,12,A_current
Borough_Manhattan,10032,Delicatessen,D_action,10F,13,A_current
Borough_Manhattan,10004,Mexican,D_action,10B,12,A_current
Borough_Manhattan,10032,Delicatessen,D_action,99B,13,A_current
Borough_Queens,11362,Thai,D_action,02G,12,A_current
Borough_Queens,11362,Thai,D_action,99B,12,A_current
Borough_Manhattan,10013,French,D_action,10F,9,A_current
Borough_Manhattan,10001,American,D_action,04H,12,A_current
Borough_Manhattan,10001,American,D_action,06E,12,A_current
Borough_Brooklyn,11211,Japanese,D_action,10H,7,A_current
Borough_Queens,11435,American,D_action,10F,10,A_current
Borough_Manhattan,10001,American,D_action,05H,12,A_current
Borough_Manhattan,10012,Italian,D_action,10F,8,A_current
Borough_Queens,11435,American,D_action,02G,10,A_current
Borough_Manhattan,10012,Italian,D_action,06C,8,A_current
Borough_Brooklyn,11212,American,D_action,04H,12,A_current
Borough_Brooklyn,11211,American,D_action,09C,13,A_current
Borough_Brooklyn,11211,American,D_action,10F,13,A_current
Borough_Manhattan,10001,American,D_action,10F,12,A_current
Borough_Brooklyn,11212,American,D_action,10B,12,A_current
Borough_Manhattan,10034,Chinese,D_action,06C,13,A_current
Borough_Manhattan,10034,Chinese,D_action,06F,13,A_current
Borough_Queens,11373,Bakery,D_action,02G,7,A_current
Borough_Manhattan,10011,---,D_action,10F,7,A_current
Borough_Brooklyn,11211,American,D_action,02G,13,A_current
Borough_Brooklyn,11211,American,D_action,10H,13,A_current
Borough_Queens,11362,Korean,D_action,06C,12,A_current
Borough_Brooklyn,11220,---,D_action,08A,12,A_current
Borough_Brooklyn,11220,---,D_action,04L,12,A_current
Borough_Brooklyn,11220,---,D_action,04N,12,A_current
Borough_Brooklyn,11209,American,D_action,06F,10,A_current
Borough_Manhattan,10034,Chinese,D_action,10B,13,A_current
Borough_Brooklyn,11209,American,D_action,06E,10,A_current
Borough_Manhattan,10011,American,D_action,09A,13,A_current
Borough_Manhattan,10011,American,D_action,10F,13,A_current
Borough_Brooklyn,11216,Caribbean,D_action,02B,10,A_current
Borough_Brooklyn,11211,American,D_action,10B,7,A_current
Borough_Manhattan,10011,---,D_action,06E,7,A_current
Borough_Brooklyn,11211,American,D_action,06D,7,A_current
Borough_Brooklyn,11216,Caribbean,D_action,10F,10,A_current
Borough_Bronx,10452,Other,D_action,10H,2,A_current
Borough_Brooklyn,11213,---,O_action,10F,4,Z_current
Borough_Manhattan,10011,American,D_action,02G,13,A_current
Borough_Brooklyn,11213,---,O_action,10D,4,Z_current
Borough_Brooklyn,11214,Bakery,D_action,06C,10,A_current
Borough_Bronx,10458,---,D_action,08A,9,A_current
Borough_Manhattan,10022,American,D_action,10B,4,A_current
Borough_Manhattan,10038,Steak,D_action,08C,9,A_current
Borough_Manhattan,10016,Hamburgers,D_action,10B,12,A_current
Borough_Manhattan,10032,Delicatessen,D_action,02G,13,A_current
Borough_Manhattan,10013,French,D_action,02G,9,A_current
Borough_Brooklyn,11211,Japanese,D_action,06C,7,A_current
Borough_Brooklyn,11225,MiddleEastern,D_action,06C,8,A_current
Borough_Brooklyn,11225,MiddleEastern,D_action,10F,8,A_current
Borough_Queens,11362,Korean,D_action,02G,12,A_current
Borough_Manhattan,10003,American,B_action,,0,A_current
Borough_Brooklyn,11220,American,D_action,10F,11,A_current
Borough_Brooklyn,11220,American,D_action,08C,11,A_current
Borough_Brooklyn,11220,American,D_action,06D,11,A_current
Borough_Queens,11420,Italian,U_action,04C,12,A_current
Borough_Queens,11420,Italian,U_action,10F,12,A_current
Borough_Queens,11420,Italian,U_action,10B,12,A_current
Borough_Bronx,10460,African,D_action,04L,9,A_current
Borough_Bronx,10460,African,D_action,08A,9,A_current
Borough_Bronx,10469,American,D_action,10I,11,A_current
Borough_Bronx,10469,American,D_action,10F,11,A_current
Borough_Bronx,10463,Bagels/Pretzels,D_action,10F,9,A_current
Borough_Manhattan,10003,American,D_action,08C,2,A_current
Borough_Bronx,10463,Bagels/Pretzels,D_action,04H,9,A_current
Borough_Bronx,10469,American,D_action,06F,11,A_current
Borough_Brooklyn,11235,Russian,D_action,10B,4,A_current
Borough_Brooklyn,11235,Russian,D_action,10F,4,A_current
Borough_Queens,11417,Italian,D_action,08C,12,A_current
Borough_Queens,11417,Italian,D_action,10B,12,A_current
Borough_Queens,11417,Italian,D_action,09B,12,A_current
Borough_Manhattan,10010,Café/Coffee/Tea,D_action,04L,12,A_current
Borough_Manhattan,10010,Café/Coffee/Tea,D_action,08A,12,A_current
Borough_Brooklyn,11201,Greek,D_action,08C,9,A_current
Borough_Brooklyn,11201,Greek,D_action,10F,9,A_current
Borough_Brooklyn,11201,Pizza/Italian,D_action,06D,12,A_current
Borough_Brooklyn,11201,Pizza/Italian,D_action,06C,12,A_current
Borough_Brooklyn,11201,Pizza/Italian,D_action,10F,12,A_current
Borough_Brooklyn,11203,Café/Coffee/Tea,D_action,10F,2,A_current
Borough_Manhattan,10002,American,D_action,06C,13,A_current
Borough_Manhattan,10033,Donuts,D_action,06D,12,A_current
Borough_Manhattan,10033,Donuts,D_action,09C,12,A_current
Borough_Queens,11366,Chinese,D_action,08C,12,A_current
Borough_Manhattan,10033,Donuts,D_action,08C,12,A_current
Borough_Manhattan,10033,Donuts,D_action,10F,12,A_current
Borough_Manhattan,10128,American,D_action,10F,4,A_current
Borough_Queens,11105,MiddleEastern,D_action,06C,13,A_current
Borough_Queens,11105,MiddleEastern,D_action,10B,13,A_current
Borough_Queens,11105,MiddleEastern,D_action,06A,13,A_current
Borough_Queens,11374,American,D_action,06D,9,A_current
Borough_Queens,11374,American,D_action,10F,9,A_current
Borough_Queens,11366,Jewish/Kosher,D_action,04C,9,A_current
Borough_Manhattan,10018,American,D_action,10F,8,A_current
Borough_Queens,11413,Caribbean,D_action,09B,6,A_current
Borough_Queens,11413,Caribbean,D_action,09C,6,A_current
Borough_Queens,11366,Jewish/Kosher,D_action,10B,9,A_current
Borough_Queens,11366,Jewish/Kosher,D_action,10F,9,A_current
Borough_Queens,11420,Indian,F_action,06D,20,B_current
Borough_Queens,11420,Indian,F_action,06E,20,B_current
Borough_Queens,11366,Jewish/Kosher,D_action,99B,9,A_current
Borough_Manhattan,10018,American,D_action,06E,8,A_current
Borough_Queens,11420,Indian,F_action,04N,20,B_current
Borough_Manhattan,10033,Sandwiches,D_action,10B,4,A_current
Borough_Queens,11413,Caribbean,D_action,09A,6,A_current
Borough_Queens,11366,Jewish/Kosher,D_action,08A,9,A_current
Borough_Queens,11385,Hamburgers,D_action,06D,13,A_current
Borough_Manhattan,10033,---,F_action,02B,39,C_current
Borough_Manhattan,10033,---,F_action,10B,39,C_current
Borough_Manhattan,10033,---,F_action,06D,39,C_current
Borough_Manhattan,10033,---,F_action,08A,39,C_current
Borough_Brooklyn,11211,American,D_action,10H,2,A_current
Borough_Queens,11385,Hamburgers,D_action,02G,13,A_current
Borough_Brooklyn,11203,Chinese,D_action,06C,10,A_current
Borough_Manhattan,10033,---,F_action,04L,39,C_current
Borough_Manhattan,10033,---,F_action,02G,39,C_current
Borough_Manhattan,10033,---,F_action,99B,39,C_current
Borough_Queens,11106,Sandwiches,D_action,10B,7,A_current
Borough_Manhattan,10009,American,D_action,04O,12,A_current
Borough_Manhattan,10033,---,F_action,10F,39,C_current
Borough_Manhattan,10009,American,D_action,06A,12,A_current
Borough_Manhattan,10009,American,D_action,10F,12,A_current
Borough_Manhattan,10023,Indian,D_action,08A,12,A_current
Borough_Brooklyn,11203,Chinese,D_action,10I,10,A_current
Borough_Brooklyn,11203,Chinese,D_action,10F,10,A_current
Borough_Queens,11105,Sandwiches,D_action,10F,3,A_current
Borough_Queens,11106,Sandwiches,D_action,06B,7,A_current
Borough_Queens,11372,Bakery,D_action,06D,13,A_current
Borough_Manhattan,10023,Indian,D_action,10F,12,A_current
Borough_Manhattan,10023,Indian,D_action,04L,12,A_current
Borough_5,10314,American,D_action,10I,4,A_current
Borough_Brooklyn,11237,Delicatessen,O_action,08A,13,A_current
